t_id,probability
19574,0.4973217248916626
29903,0.52802306413650513
8508,0.4215201735496521
27086,0.52202671766281128
20667,0.52448356151580811
18422,0.41732689738273621
12895,0.53778362274169922
25871,0.47943735122680664
4810,0.48407471179962158
15992,0.50762540102005005
5431,0.50270122289657593
5948,0.48717710375785828
21636,0.52943867444992065
30325,0.49936166405677795
23662,0.41895797848701477
19906,0.49317193031311035
15924,0.455849289894104
18165,0.49751797318458557
4201,0.49448373913764954
25474,0.46851816773414612
6106,0.45872637629508972
15608,0.49881306290626526
18915,0.43178746104240417
20193,0.46554455161094666
6307,0.46256759762763977
7597,0.49375584721565247
11789,0.49496421217918396
29362,0.52311414480209351
21286,0.48587849736213684
26333,0.43537679314613342
22957,0.46239125728607178
11985,0.50156283378601074
28604,0.45959052443504333
52,0.49392786622047424
3025,0.49604141712188721
4038,0.51154595613479614
16128,0.43836009502410889
6231,0.42823803424835205
10207,0.51512932777404785
14340,0.48969551920890808
13572,0.48622462153434753
8640,0.52542769908905029
187,0.50799679756164551
18488,0.48185345530509949
13658,0.45330810546875
20835,0.47844353318214417
1877,0.52502208948135376
438,0.43893206119537354
11657,0.47626221179962158
3116,0.46930083632469177
14365,0.44238299131393433
11435,0.49939811229705811
1874,0.49719804525375366
13459,0.52679276466369629
26209,0.51635515689849854
30278,0.53352910280227661
2094,0.51858371496200562
6746,0.52919429540634155
13761,0.47961252927780151
29514,0.47203543782234192
26544,0.49503111839294434
9074,0.48274901509284973
23536,0.47268471121788025
15103,0.48372349143028259
28214,0.52285516262054443
3550,0.48403471708297729
12655,0.48656430840492249
16530,0.46699234843254089
18492,0.51938164234161377
14871,0.48393151164054871
4742,0.47992482781410217
4148,0.49126487970352173
9011,0.47722458839416504
19310,0.48079118132591248
26675,0.51037687063217163
19747,0.51045966148376465
17617,0.45438072085380554
4924,0.48601120710372925
17968,0.44470739364624023
27885,0.42471739649772644
31334,0.49118691682815552
9596,0.46586716175079346
10282,0.4770071804523468
20604,0.48398846387863159
25709,0.45806470513343811
2419,0.51231050491333008
14981,0.48970085382461548
29665,0.46501240134239197
3205,0.55846530199050903
19664,0.4261271059513092
19542,0.50437653064727783
19398,0.51530152559280396
25756,0.5190538763999939
27844,0.42706677317619324
29026,0.48876789212226868
20004,0.46690210700035095
25741,0.4620080292224884
12352,0.4839821457862854
9462,0.54106873273849487
16315,0.44580709934234619
20593,0.47313031554222107
15625,0.48800155520439148
29942,0.4951624870300293
9789,0.52842718362808228
28150,0.50786292552947998
4932,0.46651738882064819
27255,0.49705979228019714
23178,0.47333294153213501
24449,0.4361426830291748
10198,0.48274406790733337
7718,0.51748239994049072
11410,0.46670904755592346
22025,0.51590162515640259
2705,0.40248176455497742
20451,0.54170131683349609
22421,0.47472375631332397
28179,0.53082650899887085
9065,0.50107425451278687
13415,0.50904494524002075
25656,0.54363679885864258
18528,0.46439650654792786
17211,0.48447886109352112
16467,0.50248265266418457
19028,0.5039864182472229
31481,0.52111214399337769
18930,0.45806595683097839
15152,0.46119552850723267
25140,0.55182236433029175
23306,0.48564419150352478
24677,0.53239071369171143
14933,0.47395172715187073
28042,0.48224547505378723
6729,0.50786834955215454
27560,0.45276474952697754
11022,0.45433077216148376
27564,0.47179809212684631
18486,0.49704742431640625
13966,0.50624066591262817
10453,0.49210357666015625
8362,0.48273724317550659
28217,0.5384795069694519
16422,0.51548123359680176
28756,0.45444971323013306
30136,0.54246371984481812
30229,0.55694842338562012
4962,0.44190132617950439
7593,0.50924408435821533
18459,0.49569892883300781
19705,0.46800041198730469
24593,0.480336993932724
16083,0.52482175827026367
8202,0.4440334141254425
14772,0.44205597043037415
24681,0.43688872456550598
19282,0.49519482254981995
16131,0.48736453056335449
8772,0.42693331837654114
26742,0.50973224639892578
4601,0.51067698001861572
23501,0.47729530930519104
10847,0.50173062086105347
13846,0.47875192761421204
29536,0.51273041963577271
25068,0.50210767984390259
28670,0.40248212218284607
22038,0.48593816161155701
23913,0.45092824101448059
13963,0.50039660930633545
20893,0.50261783599853516
10458,0.50121837854385376
16737,0.50368195772171021
7629,0.41622051596641541
2154,0.45942148566246033
16528,0.42051061987876892
7823,0.44833874702453613
10650,0.49254611134529114
28613,0.45384383201599121
28265,0.51075756549835205
21720,0.56193912029266357
28472,0.46520322561264038
30998,0.47265386581420898
679,0.45981019735336304
1668,0.44101449847221375
6247,0.43336686491966248
244,0.43391150236129761
31542,0.46945622563362122
23358,0.48465240001678467
3467,0.47111761569976807
21737,0.46299827098846436
25592,0.53863435983657837
19271,0.54158127307891846
16767,0.49992877244949341
13515,0.48846626281738281
1758,0.52798569202423096
26631,0.47957760095596313
15285,0.46296566724777222
11031,0.48991289734840393
528,0.45445144176483154
22209,0.47095128893852234
20002,0.4470067024230957
24782,0.51757097244262695
2376,0.48887819051742554
30538,0.45552709698677063
12732,0.48749980330467224
24585,0.42903399467468262
15611,0.53469258546829224
15057,0.50120949745178223
14914,0.48830071091651917
27653,0.49753397703170776
9901,0.4894910454750061
18103,0.49384182691574097
9667,0.50048172473907471
19679,0.50906616449356079
1754,0.45729458332061768
21423,0.44445744156837463
29630,0.5035892128944397
29969,0.44335031509399414
4077,0.50686001777648926
18015,0.51253169775009155
31617,0.44929072260856628
18473,0.45692762732505798
27837,0.50307440757751465
13699,0.45085597038269043
31133,0.50030410289764404
3843,0.49810037016868591
28709,0.50234192609786987
18039,0.51671475172042847
19974,0.47549974918365479
14696,0.52243465185165405
23521,0.49378898739814758
14953,0.44909492135047913
7572,0.46181091666221619
12351,0.45385748147964478
14210,0.4911266565322876
31044,0.48992049694061279
20571,0.41399386525154114
14925,0.50476020574569702
24464,0.50859296321868896
8195,0.4828287661075592
27652,0.46795383095741272
21420,0.52389758825302124
17901,0.49969840049743652
5998,0.52265328168869019
31450,0.50613635778427124
5966,0.4708055853843689
9862,0.40624004602432251
15325,0.45719230175018311
27362,0.47251775860786438
23329,0.48937281966209412
25430,0.49144187569618225
6520,0.52501535415649414
13954,0.51158791780471802
18041,0.50710934400558472
14938,0.47740548849105835
3546,0.4948849081993103
23133,0.50165665149688721
5527,0.4684147834777832
8183,0.48025014996528625
21560,0.47632449865341187
31017,0.45667663216590881
25163,0.44814765453338623
26232,0.46230819821357727
20733,0.49108040332794189
20382,0.54948329925537109
4050,0.46189621090888977
21726,0.51684242486953735
9896,0.43733823299407959
16192,0.45868775248527527
15653,0.49204757809638977
2741,0.51251900196075439
8355,0.4791603684425354
20945,0.4819357693195343
27851,0.48278596997261047
27034,0.50174295902252197
27559,0.52446013689041138
27736,0.45010149478912354
11815,0.50378412008285522
486,0.4918077290058136
4344,0.49366965889930725
13558,0.50116610527038574
24306,0.51934134960174561
6445,0.52232325077056885
2014,0.46253690123558044
3573,0.46106523275375366
10760,0.4920525848865509
19075,0.503276526927948
27107,0.52655172348022461
28484,0.49023675918579102
10701,0.45784854888916016
29165,0.47942465543746948
28387,0.42418003082275391
19840,0.51383572816848755
4793,0.52527987957000732
24153,0.45332741737365723
16417,0.47858437895774841
12852,0.50174075365066528
5300,0.47965359687805176
24046,0.47926676273345947
20254,0.54786723852157593
7541,0.42058002948760986
28593,0.48643270134925842
19631,0.49142506718635559
4997,0.46712943911552429
31421,0.4666178822517395
6550,0.51047408580780029
13576,0.52045869827270508
12581,0.5089411735534668
399,0.48190432786941528
28597,0.49226909875869751
8276,0.51692944765090942
10962,0.48181620240211487
8527,0.51021158695220947
19864,0.50864493846893311
21007,0.51628637313842773
20811,0.49472805857658386
11342,0.5439983606338501
1312,0.48713496327400208
715,0.48159751296043396
20364,0.55219852924346924
17862,0.51692616939544678
24906,0.54267072677612305
11630,0.51474672555923462
21986,0.48757392168045044
3526,0.48548707365989685
22203,0.50738239288330078
18494,0.50185739994049072
16391,0.45125904679298401
12737,0.42170146107673645
11584,0.46812838315963745
18092,0.4684639573097229
811,0.51994144916534424
10234,0.45526039600372314
7545,0.4930991530418396
14573,0.48756799101829529
17279,0.48348790407180786
13207,0.49899861216545105
10061,0.52377301454544067
8562,0.49858435988426208
28945,0.51002466678619385
1931,0.50382667779922485
26339,0.53829360008239746
22602,0.51457571983337402
16125,0.48028787970542908
10866,0.51339519023895264
28076,0.50999319553375244
17811,0.52337169647216797
26143,0.50848478078842163
17869,0.47346764802932739
3841,0.50398141145706177
13259,0.49234038591384888
21781,0.50343769788742065
1778,0.465189129114151
20825,0.49227336049079895
4618,0.46664831042289734
16272,0.53216689825057983
15875,0.55400305986404419
12157,0.48357191681861877
20116,0.50239139795303345
5526,0.5101507306098938
12916,0.51229089498519897
31331,0.4847472608089447
31764,0.50538474321365356
21761,0.49129274487495422
26370,0.47888240218162537
14885,0.46384793519973755
26682,0.48060879111289978
359,0.46201139688491821
207,0.47360986471176147
7109,0.49207955598831177
13214,0.52291226387023926
4910,0.54198777675628662
20803,0.50516283512115479
6802,0.51835036277770996
31443,0.44539940357208252
29756,0.4601190984249115
21989,0.47327238321304321
28642,0.41880744695663452
26474,0.47928684949874878
9361,0.49243861436843872
9287,0.4937853217124939
7326,0.52485775947570801
20031,0.48787343502044678
26392,0.48583933711051941
16147,0.46049991250038147
12026,0.41874217987060547
30939,0.4942585825920105
15868,0.52063781023025513
28631,0.52176225185394287
27469,0.42880511283874512
540,0.49890792369842529
16256,0.45343917608261108
9336,0.45116254687309265
15041,0.46104910969734192
11110,0.48268967866897583
3985,0.50106853246688843
26204,0.45302993059158325
5594,0.5354921817779541
858,0.45310243964195251
18452,0.4850521981716156
1605,0.4935513436794281
30479,0.44633099436759949
3267,0.46611964702606201
17886,0.46143481135368347
12415,0.48785656690597534
15612,0.56225645542144775
23368,0.48054409027099609
16266,0.49782869219779968
18618,0.49848940968513489
4021,0.44349628686904907
1216,0.48176339268684387
11028,0.49380305409431458
13677,0.4816344678401947
23891,0.5135425329208374
19798,0.51848053932189941
21218,0.48999753594398499
29425,0.46512800455093384
4773,0.48564508557319641
30837,0.52425563335418701
22302,0.48170331120491028
29566,0.48178106546401978
26245,0.43570709228515625
27252,0.51704204082489014
5714,0.44636300206184387
4052,0.4696635901927948
21124,0.49929112195968628
16811,0.4456736147403717
30153,0.52870368957519531
19023,0.46125835180282593
5760,0.42735737562179565
24719,0.46306183934211731
6631,0.52463811635971069
28058,0.45002079010009766
5281,0.48723465204238892
10105,0.47637438774108887
8427,0.48967894911766052
19768,0.44891774654388428
4879,0.49712854623794556
13910,0.48277595639228821
20269,0.47835978865623474
7863,0.46853303909301758
17621,0.51164132356643677
25726,0.50652933120727539
592,0.5049324631690979
23064,0.39882901310920715
9281,0.51325547695159912
6972,0.43290376663208008
16325,0.48925706744194031
27880,0.48896235227584839
4,0.45809328556060791
11625,0.47619178891181946
22017,0.50013124942779541
248,0.4873184859752655
3875,0.53066116571426392
3242,0.51333516836166382
9280,0.53135722875595093
18444,0.47849231958389282
22192,0.47970044612884521
18683,0.48419338464736938
2975,0.48225268721580505
1748,0.4557756781578064
31478,0.49250394105911255
5743,0.47268989682197571
3839,0.48895123600959778
14089,0.53988641500473022
22410,0.50551688671112061
22549,0.48500794172286987
27914,0.4739154577255249
9729,0.49216645956039429
31233,0.47719717025756836
17293,0.50623190402984619
30905,0.45633593201637268
8847,0.40636935830116272
9474,0.43432772159576416
29412,0.46682000160217285
31100,0.48582717776298523
21086,0.48066523671150208
31434,0.44542685151100159
24251,0.47712329030036926
11270,0.49742493033409119
17467,0.5411497950553894
11519,0.51194262504577637
28830,0.46000424027442932
15019,0.45421510934829712
14260,0.50918209552764893
16551,0.47399371862411499
21441,0.52471405267715454
18209,0.46010714769363403
30470,0.49528485536575317
11030,0.50263833999633789
11655,0.4345582127571106
12778,0.49680116772651672
24795,0.48088422417640686
11018,0.51357835531234741
30044,0.48988175392150879
730,0.51823073625564575
10361,0.45937180519104004
20658,0.49433979392051697
28965,0.4961763322353363
25869,0.54285472631454468
11942,0.53568840026855469
3214,0.50151777267456055
19914,0.5031285285949707
28739,0.50545936822891235
16896,0.48074138164520264
8313,0.49914178252220154
27634,0.50217974185943604
25779,0.49234941601753235
15572,0.50319844484329224
9613,0.53498148918151855
8381,0.46486464142799377
14750,0.46195462346076965
26703,0.50060081481933594
11901,0.40192303061485291
13158,0.51240676641464233
11296,0.45731502771377563
18061,0.47185796499252319
6891,0.46749418973922729
3107,0.49806073307991028
6337,0.44199511408805847
27273,0.44757279753684998
13480,0.4875519871711731
7896,0.5364764928817749
7158,0.44760817289352417
23990,0.51152551174163818
30410,0.49757257103919983
27377,0.41715964674949646
22469,0.51363092660903931
18907,0.46322610974311829
18699,0.49522510170936584
9799,0.48683425784111023
6388,0.48863869905471802
8887,0.48083022236824036
10250,0.5176316499710083
6072,0.46206611394882202
2782,0.43938365578651428
5979,0.50769764184951782
1248,0.51455539464950562
15195,0.46447426080703735
8184,0.50918155908584595
7285,0.5296940803527832
3948,0.4844413697719574
20615,0.47392761707305908
20084,0.51195633411407471
6889,0.48794698715209961
29439,0.48796191811561584
23023,0.48044082522392273
12736,0.49517720937728882
31186,0.48511463403701782
28470,0.44208419322967529
29129,0.46862590312957764
322,0.47816306352615356
4521,0.45736029744148254
31318,0.49586966633796692
24545,0.52362304925918579
13618,0.50224965810775757
551,0.49811762571334839
6410,0.48102983832359314
17924,0.51558119058609009
3299,0.47542807459831238
18631,0.47506517171859741
9245,0.4680916965007782
10022,0.46022137999534607
18809,0.50038450956344604
3905,0.49192628264427185
8019,0.46190932393074036
11167,0.51171547174453735
12590,0.47738483548164368
11948,0.49145340919494629
13894,0.5347602367401123
26329,0.44581496715545654
20657,0.49345198273658752
14800,0.4936072826385498
27607,0.51117396354675293
23566,0.43061983585357666
25390,0.45907884836196899
10177,0.53945350646972656
17163,0.4759637713432312
5231,0.49466395378112793
7247,0.44725942611694336
5867,0.49110859632492065
10627,0.49566027522087097
27358,0.51269239187240601
4027,0.43381914496421814
23092,0.53835386037826538
29721,0.51407617330551147
23538,0.49910539388656616
18275,0.53517985343933105
10873,0.48821386694908142
5465,0.50351226329803467
6585,0.43957111239433289
607,0.43616119027137756
23093,0.46446821093559265
5386,0.43716013431549072
12476,0.47625526785850525
4836,0.46858945488929749
14995,0.53120994567871094
30719,0.4436153769493103
19198,0.4688563346862793
22254,0.49425193667411804
20618,0.49204215407371521
23336,0.49447989463806152
15385,0.50242388248443604
27399,0.49263739585876465
7342,0.48879545927047729
30245,0.50487035512924194
17208,0.50586766004562378
28883,0.47369816899299622
10079,0.43017557263374329
22039,0.50519269704818726
25370,0.51189529895782471
30927,0.4785551130771637
23271,0.50385493040084839
12265,0.51979804039001465
23153,0.49210530519485474
6045,0.50630748271942139
7327,0.49642625451087952
31120,0.48248946666717529
3563,0.5203319787979126
14442,0.51735883951187134
15196,0.54304796457290649
7508,0.46663066744804382
15206,0.49885594844818115
20194,0.53121370077133179
2973,0.47436574101448059
911,0.51792210340499878
16563,0.4891793429851532
3547,0.50029146671295166
1309,0.45734912157058716
29177,0.52546650171279907
7892,0.50353240966796875
25880,0.48413410782814026
6745,0.47605377435684204
535,0.45549216866493225
10535,0.41321656107902527
18784,0.52580732107162476
24179,0.4626539945602417
30707,0.54257363080978394
25583,0.51472830772399902
11334,0.47321486473083496
10521,0.4934307336807251
24408,0.48401612043380737
17045,0.5022924542427063
18591,0.47246518731117249
21596,0.51248663663864136
3392,0.49204808473587036
26237,0.46555301547050476
20907,0.48971530795097351
3690,0.47471293807029724
772,0.47903582453727722
12357,0.4837285578250885
2736,0.40876752138137817
9863,0.47847628593444824
5918,0.49016475677490234
26830,0.47428604960441589
23693,0.43225842714309692
150,0.53161197900772095
29113,0.47678416967391968
1847,0.53687632083892822
19063,0.49824082851409912
8874,0.46030107140541077
18841,0.50134629011154175
15023,0.50803589820861816
5798,0.50713413953781128
31543,0.55001538991928101
29025,0.55567586421966553
19409,0.47575095295906067
8212,0.45387014746665955
631,0.50927180051803589
14414,0.45689776539802551
24941,0.49265828728675842
13529,0.42921540141105652
4331,0.52999240159988403
23024,0.50113797187805176
17429,0.52913212776184082
3830,0.52114784717559814
22010,0.50724905729293823
5126,0.45312932133674622
24708,0.43005388975143433
29920,0.52874499559402466
15698,0.52111184597015381
16721,0.4508357048034668
13940,0.41258102655410767
18986,0.4885590672492981
23819,0.4604530930519104
29772,0.46087443828582764
10035,0.48772111535072327
17346,0.46670800447463989
683,0.5336458683013916
3139,0.5250173807144165
16194,0.48139604926109314
19620,0.50015276670455933
26004,0.50402802228927612
20916,0.5040857195854187
23310,0.50528872013092041
25543,0.45195117592811584
24056,0.52981948852539063
12519,0.45290383696556091
23266,0.51664876937866211
20287,0.50969725847244263
25452,0.48406890034675598
4066,0.43832287192344666
17852,0.50572085380554199
23802,0.50195467472076416
28574,0.50838935375213623
25047,0.4868806004524231
10374,0.51352113485336304
27546,0.53155910968780518
6484,0.52710187435150146
4965,0.48127967119216919
7307,0.4940439760684967
314,0.47597229480743408
2964,0.50155735015869141
4459,0.45061483979225159
1361,0.50793701410293579
20043,0.4426378607749939
28477,0.49520990252494812
4858,0.51553070545196533
16028,0.48242950439453125
18509,0.51913207769393921
27529,0.43939068913459778
21144,0.48922795057296753
15279,0.5086638331413269
9712,0.50926190614700317
22552,0.43871009349822998
22817,0.43755927681922913
12555,0.49271863698959351
1407,0.45689535140991211
27493,0.51212060451507568
28957,0.46839624643325806
7121,0.48997563123703003
17333,0.51249581575393677
24693,0.50552356243133545
6759,0.45993059873580933
8615,0.40288123488426208
15750,0.51433974504470825
22960,0.47551858425140381
16047,0.48684805631637573
1755,0.48541149497032166
15794,0.47614920139312744
21852,0.43865185976028442
21820,0.47912397980690002
22467,0.48262715339660645
24452,0.49049842357635498
5775,0.46983978152275085
13328,0.52452081441879272
29602,0.45500773191452026
9723,0.50564354658126831
14487,0.50574541091918945
27006,0.51429688930511475
173,0.48990613222122192
422,0.46066877245903015
22237,0.52834820747375488
7948,0.52234655618667603
16815,0.45896732807159424
19709,0.49939852952957153
26687,0.50646913051605225
29385,0.52510941028594971
3110,0.50598669052124023
8705,0.53050690889358521
74,0.46753060817718506
8747,0.55122387409210205
15673,0.44335931539535522
28547,0.54650884866714478
29105,0.47777995467185974
25519,0.50815826654434204
8128,0.49908602237701416
1915,0.54582971334457397
31730,0.50324243307113647
13469,0.47961226105690002
22524,0.49688643217086792
11139,0.50366562604904175
28783,0.55190461874008179
5870,0.50576889514923096
13822,0.42020291090011597
17528,0.48927739262580872
19528,0.52899736166000366
22127,0.47858941555023193
25051,0.48106342554092407
6367,0.50939148664474487
21552,0.48903277516365051
30091,0.45288786292076111
544,0.49037960171699524
22673,0.47361701726913452
4356,0.52666646242141724
5871,0.50343811511993408
28803,0.55081242322921753
6057,0.47990930080413818
14181,0.50782126188278198
4568,0.50535368919372559
16066,0.48487588763237
21187,0.47631746530532837
13902,0.46643254160881042
6845,0.52712553739547729
15677,0.51443028450012207
21341,0.48881465196609497
8886,0.45978590846061707
13926,0.46177792549133301
2225,0.49223315715789795
31203,0.49663135409355164
16364,0.50216716527938843
10807,0.48011919856071472
5888,0.51114827394485474
12890,0.51247823238372803
12797,0.52722501754760742
9697,0.46404394507408142
29316,0.50287079811096191
24589,0.49568009376525879
2157,0.51443415880203247
27999,0.5201842188835144
28976,0.47231647372245789
3873,0.48254674673080444
26556,0.45218575000762939
903,0.47692984342575073
8889,0.53833001852035522
15579,0.47524669766426086
6956,0.49098929762840271
11594,0.46378377079963684
18718,0.46258729696273804
6967,0.46247845888137817
4876,0.47956651449203491
4011,0.46274930238723755
10751,0.49770259857177734
24051,0.49817585945129395
12542,0.43490132689476013
29687,0.4960741400718689
18105,0.54668617248535156
22988,0.47814068198204041
21310,0.51631909608840942
29971,0.44502484798431396
17991,0.52156263589859009
21051,0.47639143466949463
11932,0.46983495354652405
16687,0.49645334482192993
10918,0.54472833871841431
8717,0.50519531965255737
25173,0.49696722626686096
1094,0.47412300109863281
30375,0.50038439035415649
1337,0.48043978214263916
18812,0.49820047616958618
11599,0.51950478553771973
901,0.46929863095283508
29519,0.52324235439300537
16330,0.45848220586776733
30131,0.52406781911849976
30920,0.44472587108612061
17104,0.47911378741264343
4866,0.47172507643699646
2801,0.44047480821609497
4007,0.54058641195297241
25911,0.49944907426834106
2947,0.44849786162376404
1066,0.46561017632484436
9360,0.51448976993560791
16765,0.47993537783622742
3320,0.51758301258087158
5149,0.50256603956222534
9806,0.43417525291442871
2363,0.48603847622871399
16878,0.49456605315208435
27518,0.50178158283233643
8852,0.51812881231307983
12919,0.45249581336975098
24912,0.50021457672119141
24479,0.49127230048179626
4464,0.43210029602050781
4245,0.51126176118850708
24346,0.50907438993453979
21249,0.47793608903884888
27483,0.50881177186965942
22801,0.46705007553100586
19191,0.48926007747650146
1225,0.45989015698432922
24816,0.46669992804527283
12296,0.48046931624412537
14784,0.48075833916664124
23213,0.51535749435424805
8162,0.52862441539764404
15647,0.49646121263504028
11047,0.50261127948760986
7984,0.48644071817398071
23490,0.49994635581970215
23029,0.50722414255142212
5096,0.5300707221031189
25125,0.47308409214019775
22666,0.49978110194206238
4542,0.47183769941329956
15753,0.54554980993270874
25642,0.4657110869884491
9253,0.47563818097114563
11739,0.44168105721473694
7178,0.41184794902801514
8996,0.47959133982658386
14258,0.49737247824668884
1789,0.41184565424919128
20862,0.48121759295463562
22822,0.48345780372619629
10544,0.47087034583091736
20691,0.51800441741943359
24195,0.4447559118270874
23968,0.47660738229751587
19575,0.45656365156173706
5985,0.51579803228378296
18382,0.46585789322853088
30570,0.52158147096633911
26686,0.51118183135986328
18296,0.50312447547912598
2218,0.4865364134311676
31425,0.47968778014183044
3360,0.48649504780769348
28526,0.48442691564559937
20756,0.5111125111579895
10679,0.48906606435775757
29735,0.49682170152664185
10352,0.49577635526657104
6063,0.51976132392883301
3648,0.51409578323364258
24706,0.49320381879806519
20738,0.4850003719329834
1613,0.51621913909912109
17055,0.51910769939422607
8940,0.50692242383956909
23546,0.47805038094520569
20467,0.45713016390800476
4310,0.47260445356369019
22646,0.47609147429466248
16148,0.49780583381652832
2438,0.49004819989204407
9620,0.4575255811214447
8119,0.48020848631858826
29193,0.53336763381958008
9466,0.50086790323257446
23618,0.46552774310112
231,0.45855584740638733
756,0.46954050660133362
16392,0.50099736452102661
28251,0.47874149680137634
1017,0.45398718118667603
27643,0.45626732707023621
4279,0.44495025277137756
2653,0.54374068975448608
7928,0.42924639582633972
13787,0.47245848178863525
7866,0.4833659827709198
24811,0.45687660574913025
8236,0.52317523956298828
19097,0.45566755533218384
24815,0.45275714993476868
18370,0.49962106347084045
9708,0.46986883878707886
2475,0.4809514582157135
10421,0.4945506751537323
3785,0.4702247679233551
8809,0.48087611794471741
28722,0.5270574688911438
6971,0.5003620982170105
10904,0.46978107094764709
21131,0.49187049269676208
12994,0.50640088319778442
22090,0.49745437502861023
14076,0.50578927993774414
2435,0.51820141077041626
20301,0.49244341254234314
17570,0.48816978931427002
4082,0.50335562229156494
6818,0.52599203586578369
12051,0.51081746816635132
26750,0.49348735809326172
19941,0.5128515362739563
5078,0.50489544868469238
11300,0.47910434007644653
1448,0.48577705025672913
27405,0.49874323606491089
21330,0.4789712131023407
30937,0.52348554134368896
24801,0.53526031970977783
20139,0.44243404269218445
10922,0.56995683908462524
16293,0.49543190002441406
